title,address,longitude,latitude,coord_type,number,count,company,houseId
地铁14 15号线 精装开间 掉价啦 家电齐全房子干净温馨,香江花园,116.523812,40.031975,1,3000.0,1,北京世杰佳园房地产经纪有限公司,2166554731x
为你而选为你为家 巴克摩界 临近地铁和物美 有钥匙 看房方便,巴克摩界,116.641160,39.888010,1,3100.0,1,北京链家房地产经纪有限公司,2300197332x
【 全源】出租珠江拉维小镇 品质小区 干净整洁 全新通透两居室 实拍图,珠江拉维小镇,116.687417,39.938107,1,2800.0,2,北京我爱我家房地产经纪有限公司,2292102831x
为你而选为你为家 荣丰2008 复式一居 近7号线达官营,荣丰2008,116.336616,39.894695,1,3100.0,3,北京链家房地产经纪有限公司,2330256971x
急租!紧邻六号线褡裢坡站;中传家属楼,定福庄北里2号院,116.558464,39.918832,1,3200.0,1,,2312319835x
为你而选为你为家 劲松 垂杨柳东里 朝南一居室 有钥匙,垂杨柳东里,116.459769,39.888637,1,2800.0,1,北京链家房地产经纪有限公司,2296860744x
可月付 六里桥地铁 电力医院后身 干净温馨一居室 拎包住,太平桥西里,116.314809,39.882474,1,3200.0,1,北京康居易房地产经纪有限公司,2138674264x
天裕昕园，精修一居室，家具家电齐全，随时看房，需要的联系我,天裕昕园,116.527404,40.085329,1,2800.0,1,北京伟业房地产经纪有限公司,2325832007x
苹果派 1室 仅租3000元,苹果派,116.578172,39.929931,1,2800.0,1,北京有其屋网络科技有限公司,2196281620x
为你而选为你为家 博客园 正规一居室 电梯楼层 采光好,博客园,116.689901,39.897895,1,3000.0,2,北京链家房地产经纪有限公司,2304057744x
褡裢坡地铁口超便宜 正规一居室 随时可以看房子福怡苑小区,福怡园北区,116.555356,39.921434,1,2800.0,1,北京广发房地产经纪有限公司,2303794213x
北大地西四环南路81号院精装全齐两居室 稀有户型 一小 二中,西四环南路,116.282792,39.858651,1,3300.0,1,经纪人,2287936682x
为你而选为你为家 枣园小区 精装一居 家电全齐 临近地铁,枣园小区,116.327059,39.751521,1,3100.0,1,北京链家房地产经纪有限公司,2302387509x
地铁7号线湾子达官营格调广安门马连道京铁远见红莲茶贸国际,世纪茶贸,116.329574,39.882526,1,3000.0,1,北京中世一家房地产有限公司,2266421751x
【 全源】北京工业大学南 双龙南里低价一居 正南向全家电 拎包入住,双龙南里小区,116.479584,39.869495,1,3300.0,2,北京我爱我家房地产经纪有限公司,2298603472x
全明格局 旧宫新苑 南北通透一居室 家具家电齐全 随时入住,旧宫新苑,116.454790,39.798759,1,2900.0,1,北京远州房地产经纪有限公司,2176703728x
距离地铁5分钟，华龙美树，房子好精装修，看房随时,华龙美树,116.57977,39.91257,1,3000.0,1,北京好来屋房地产经纪有限公司,2255404335x
东亚三环地铁4号线 白领公寓 家电齐全 拎包入住,东亚三环中心,116.371767,39.83702,1,3100.0,1,北京幸福家房地产经纪有限公司,2295708454x
为你而选为你为家 看丹桥精装修一居室地铁9号线总部基地,南开西里,116.280327,39.840836,1,3100.0,1,北京链家房地产经纪有限公司,2294216685x
青塔西路大成路青塔芳园小瓦窑南路 地铁1号线五棵松房子干净,青塔芳园,116.258838,39.891328,1,3000.0,1,爱屋吉屋,2311863205x
南三环 宝隆大厦精装一居室 商住两用 包物业取暖 临近地铁,CUV北京宝隆大厦,116.331914,39.849287,1,3200.0,1,北京华诚美居房地产经纪有限公司,2082557991x
】新城市经典1室出租，便宜啦！！！,新城市经典,116.292869,39.833456,1,3300.0,2,经纪人,2282083787x
东亚创展 临近地铁 精装一居室 可注册办公 拎包入住-整租,东亚创展国际,116.556135,40.118536,1,3200.0,1,北京金色时光房地产经纪有限公司,2288984955x
成寿寺地铁零距离 精装一居室 交通便利 随时看房,华芳园,116.444364,39.848591,1,3000.0,1,北京中天置地房地产经纪有限公司,2144053294x
航城广场精装一居8月15号到期符合入住时间的联系,航城广场,116.60871,40.112509,1,2800.0,1,北京金色时光房地产经纪有限公司,2284366128x
无中介 东关322起点 武夷花园月季园 精装大一居 拎包入住,武夷花园月季园,116.705658,39.919677,1,2800.0,1,北京鑫阳房地产经纪有限公司,2283836793x
个人直租 豪华装修一居室 无拎包入住,公寓,116.321098,39.964081,1,2910.0,1,,2244363369x
【 全源】东晶国际公寓%紧邻地铁%精装修%有钥匙,东晶国际公寓,116.493675,39.799658,1,2800.0,1,北京我爱我家房地产经纪有限公司,2303256282x
月底甩租 潘家园 十里河地铁附近 东盈苑中装一居室,东盈苑,116.467905,39.860914,1,3000.0,1,北京中天置地房地产经纪有限公司,2142142474x
【 全源】北重西厂精装婚房一居，有钥匙，随时看房 临近永辉超市天大商城,北重西厂,116.226971,39.893367,1,3000.0,1,北京我爱我家房地产经纪有限公司,2304629356x
地铁7号线达官营荣丰2008二期开间、精装修、紧邻地铁,荣丰2008,116.336616,39.894695,1,3300.0,1,北京链家房地产经纪有限公司,2199167715x
J 大兴旧宫 庑殿家苑 精装全齐 67平一居室 交通生活便利,庑殿家苑,116.431853,39.819506,1,3100.0,1,北京朋诚房地产经纪有限公司,2293588918x
【 全源】世纪金色 一居室精装修 家具齐全 【紧邻开阳桥南二环】,世纪金色嘉园,116.372106,39.869244,1,3200.0,1,北京我爱我家房地产经纪有限公司,2180714879x
双桥地铁站东150米【合美国际】【南向全齐家具家电】,滨水动漫城,116.581158,39.908683,1,3200.0,3,北京恒洋我家房地产经纪有限公司,2278761076x
东坝 坝鑫家园物业直租 南北向一居室 随时看 随时住,坝鑫家园,116.535231,39.970194,1,3000.0,1,北京仁和益家房地产经纪有限公司,2314260326x
【 全源】百度联想 嘉华大厦 上地实验学校 101中学 信息路 网易,航天城,116.27088,40.076279,1,3300.0,1,北京我爱我家房地产经纪有限公司,2306540002x
7克拉 精装开间 紧邻地铁10号线 首次出租 随时看房,7克拉,116.385346,39.839382,1,3000.0,1,北京幸福家房地产经纪有限公司,2297430747x
10号线角门东地铁 角门门东里精装干净一居 随时入住稀缺,角门东里小区,116.379564,39.848097,1,3300.0,1,北京中联盛世房地产经纪有限公司,2265373635x
明天生活馆精装修1室！首次出租很干净;可注册，可办公,明天生活馆,116.413686,40.050227,1,2999.0,1,经纪人,2330257094x
东四十条张自忠路南锣鼓巷美术馆后街北新桥宽街府学小学,东四连丰胡同,116.415167,39.925364,1,3200.0,2,北京中恒建业房地产经纪有限公司,2312411005x
为你而选为你为家 精装开间 家具家电齐全 随时入住 便宜开,万柳园小区,116.335311,39.850589,1,3100.0,1,北京链家房地产经纪有限公司,2308745398x
【蘑菇租房】租半年送一个月·7号线整栋精装房1套带厨房·独卫,领寓公寓,116.541857,39.896171,1,3030.0,1,上海墨果资产管理有限公司,2300912408x
为你而选为你为家 五芳园精装一居拎包入住交通方便随时入住,五芳园,116.226532,39.89843,1,3200.0,1,北京链家房地产经纪有限公司,2312855983x
东泽园精品一居家具齐全精装修随时看房2800,东泽园,116.558017,39.959821,1,2800.0,1,北京晟源房地产经纪有限公司,2309343527x
为你而选为你为家 正规一居 家电给配 紧邻万达广场,鼎晟国际,116.649463,39.9066,1,3200.0,1,北京链家房地产经纪有限公司,2299045593x
北工大 双龙南里一居出租 地铁14号线北京工业大学站拎包入住,双龙南里小区,116.479584,39.869495,1,3100.0,1,北京中天置地房地产经纪有限公司,2309049881x
【便宜现房一居】朝阳路 十里堡华堂甘露园超值一居,甘露园南里,116.517036,39.914418,1,3300.0,1,,2274093163x
华信大厦附近，低价出租 一居室 拎包入住49平拎包入住！！,杨庄中区,116.195486,39.922968,1,3000.0,1,北京永家房地产经纪有限公司,2306164252x
【 全源】零押金月付！地铁口精装一居出租！白领公寓！温馨居家！随时看房,尚三环,116.433194,39.849026,1,2800.0,1,北京我爱我家房地产经纪有限公司,2260270965x
为你而选为你为家 中鑫嘉园精装单间地铁十号线附近随时看房,中鑫嘉园,116.377757,39.980002,1,2800.0,2,北京链家房地产经纪有限公司,2330516216x
【宏杰地产】北京南站西革新里110号精装一居3300随时入住,西革新里110号院,116.390091,39.865933,1,3300.0,1,北京宏杰联创房地产经纪有限公司,2329374023x
东亚创展国际 优质一居 可当仓库 低价急租 低于市场800元,东亚创展国际,116.556135,40.118536,1,2800.0,2,北京金色时光房地产经纪有限公司,2325518330x
房东直租  绝无虚假 今次一套 速来 和房东签合同,金盏嘉园,116.561261,40.009846,1,2900.0,1,北京尚佳伟业房地产经纪有限公司,2197032277x
低价抢.租滨水动漫城精装大1居， 房子非常干净，随时看房,滨水动漫城,116.581158,39.908683,1,3000.0,1,北京好来屋房地产经纪有限公司,2279997426x
【 全源】 角门东里超便宜1室,角门东里,116.384619,39.847859,1,3300.0,1,北京我爱我家房地产经纪有限公司,2299431301x
绿地启航国际 精装一居室出租包物业取暖 可办公可注册,绿地启航社,116.162658,39.754507,1,3000.0,2,北京汇鑫伟业房地产经纪有限公司,2278215497x
【地铁旁一居】集中供暖阳光明媚 温馨公寓首次出租(随时入住,滨水动漫城,116.581158,39.908683,1,3000.0,1,北京好来屋房地产经纪有限公司,2293465423x
【 全源】天通苑西一区精装半地下1居室，组到就是赚到，赶紧来电哦！,天通苑西一区,116.411127,40.065837,1,3200.0,1,北京我爱我家房地产经纪有限公司,2301368477x
可月付！！！对外经贸大学文学馆芍药居2号院精装大一居平价出租,芍药居2号院,116.434043,39.978127,1,3150.0,1,北京国良乐居房地产经纪有限公司,2297292933x
包物业供暖 干净整洁马连道茶贸精装修一居室 随时入住,世纪茶贸,116.329574,39.882526,1,2900.0,1,北京中世一家房地产有限公司,2290617996x
北坞嘉园全明半地下 一居室家电齐全随时看房 拎包入住,北坞嘉园,116.249111,39.978377,1,3000.0,1,北京天雨金润房地产经纪有限责任公司,2262002226x
地铁4号线生物医药基地珺悦国际家具家电全齐拎包入住,珺悦国际,116.313378,39.686278,1,3000.0,1,北京信诚我家房地产经纪有限公司,2271104536x
双桥地铁站东150米【合美国际】【100%真实图片】有钥匙,滨水动漫城,116.581158,39.908683,1,3200.0,1,北京恒洋我家房地产经纪有限公司,2287512670x
【华城地产】出租 南三环宝隆大厦稀缺小户型 可注册公司！！,CUV北京宝隆大厦,116.331914,39.849287,1,3200.0,1,北京华诚美居房地产经纪有限公司,2218845358x
【蘑菇租房】X朝阳热门商圈【7号地铁百米】精装一室 全装全配,领寓公寓,116.541857,39.896171,1,3030.0,1,上海墨果资产管理有限公司,2277037095x
乐乎个人公寓物业直接租，免中介，紧邻地铁13号线,乐乎城市青年社区,116.464464,39.865181,1,3100.0,1,,2282757869x
为你而选为你为家 瑞都公园世家 正规一居室,瑞都公园世家北区,116.679349,39.867748,1,3000.0,2,北京链家房地产经纪有限公司,2310747124x
中央财经大学 皂君庙 房主直租 大柳树精装超大卧室带朝南阳台,中央财经大学,116.342408,39.959491,1,2800.0,1,,2290213554x
地铁八通线，双桥南300米 水岸双桥 小区，开间,水岸双桥,116.578965,39.908315,1,3100.0,1,北京好来屋房地产经纪有限公司,2257906661x
为你而选为你为家 土桥 临河里 自由筑 拎包入住 交通便利,自由筑,116.699301,39.875403,1,3000.0,5,北京链家房地产经纪有限公司,2330434394x
大兴高米店北站郁花园三里精装修1室出租仅租3000元,郁花园三里,116.333043,39.771327,1,3000.0,1,经纪人,2316809012x
为你而选为你为家 亦庄北岸一居室 家电全齐随时入住,亦庄北岸,116.463373,39.797602,1,3000.0,2,北京链家房地产经纪有限公司,2323426919x
荣丰2008小区独立开间出租家电齐全交通便利随时入住,荣丰2008,116.336616,39.894695,1,3300.0,1,,2294902428x
为你而选为你为家 临近地铁交通方便单身公寓电梯房,银地家园,116.333311,39.821232,1,3100.0,1,北京链家房地产经纪有限公司,2305605251x
天坛东门 龙潭湖 东四块玉 长青园中装修一居室出租 看房随时,长青园,116.427272,39.876645,1,3300.0,1,北京中天置地房地产经纪有限公司,2307178459x
旧宫地铁旁清逸园精装全齐一居婚房拎包入住业主急租,清逸园,116.447246,39.803883,1,2800.0,1,北京美丽新居房地产经纪有限公司,2305177731x
双桥地铁站东150米【合美国际】家电全齐；有钥匙】,滨水动漫城,116.581158,39.908683,1,3300.0,1,北京恒洋我家房地产经纪有限公司,2303405443x
【精装好房】马连道家乐福对过 温馨开间 全南向 商住两用！,世纪茶贸,116.329574,39.882526,1,3100.0,2,北京鼎新顾家房地产经纪有限公司,2303970690x
双桥城铁附近1--3居室家具家电全齐,康惠园,116.583624,39.905979,1,3200.0,1,亿嘉盛世（北京）房地产经纪有限公司,2278599110x
紧邻地铁四号线新宫德鑫家园南庭新苑新宫家园一居,德鑫家园,116.373333,39.817115,1,3200.0,1,,2289763656x
M15号线 精装loft 黄金10层家具家电齐 随时可入住,东亚创展国际,116.556135,40.118536,1,3000.0,2,北京金色时光房地产经纪有限公司,2299060778x
出租免物业取暧费长椿街金融街前门西单附近荣丰2008精装公寓,荣丰2008,116.336616,39.894695,1,3300.0,1,北京广聚鑫业房地产经纪有限公司,2303641264x
个人直租，单身公寓，全天热水，紧邻地铁,宋家庄公寓,116.431291,39.846814,1,3200.0,1,,2302015253x
东亚创展经典小复式 今天最后一天时间，房子绝对让您满意 看房,东亚创展国际,116.556135,40.118536,1,2900.0,1,北京金色时光房地产经纪有限公司,2301177044x
4+10号线角门西站 精装大一居 稀缺房源拎包入住 无,嘉园二里,116.367684,39.848622,1,3200.0,1,北京中联盛世房地产经纪有限公司,2281606548x
出租西四北三天平房一间 独立厨房 可以洗澡 随时看房入住,西四北三条,116.371510,39.927785,1,2900.0,1,北京海逸博文房地产,2168431312x
四号地铁 正规一居室 房主诚心出租,南庭新苑,116.367429,39.803047,1,2900.0,1,北京世华家园房地产经纪有限公司,2317591583x
双桥地铁站，双惠苑小区稀缺正规1居，拎包入住，南北通透，抢租,双惠苑,116.574807,39.906535,1,3200.0,1,北京好来屋房地产经纪有限公司,2169957528x
